year,source_document,section_bucket,subsection,proposal_title,lead_agency,supporting_agencies,commitment_type,quantified,metric_or_target,implementation_pathway,notes,commitment_id,lead_agency_standardized,supporting_agencies_standardized,item_type_clean,implementation_pathway_clean,binary_evaluable,binary_unit,overlap_theme,status_evidence_needed,source_quality,continuity_to_prior_year,matched_prior_commitment_id,matched_prior_title,match_basis,commitment_text,source_page,source_page_end,text_capture_confidence
2023,2023SOTSBook.pdf,Schools / higher education,Part IV-C: Prepare For Future Emergencies,Create New Early College High School and P-TECH Programs,SED,,program/governance,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023070,SED,,program/governance,executive_action,yes,created,college_workforce_pathways,"executive order, agency launch, or official announcement",cleaned_toc_pass,continuation,2022185,Expand Access to College-Level Courses,theme=college_workforce_pathways; shared_terms=college,"College-level courses provided in high schools, such as those provided in early college high school and Pathways in Technology Early College High School (P- TECH) programs, allow students to earn college credits in high school, helping them get a head start on college, reduce their student debt, and prepare them for a career. To encourage the growth of these programs across the state, Governor Hochul will establish a new, $20 million grant program to support the establishment of new early college high school and P-TECH programs.

New funding will be targeted at school districts and institutions of higher education, working with industry partners to inform the design of their programs. With an eye toward the technology jobs of the present and

future - including the tens of thousands of jobs that will be created in Central New York as a result of the Micron project - programs focused on computer science and computer and software engineering pathways will be prioritized, as will programs serving students in high-need school districts.",156,157,high
2023,2023SOTSBook.pdf,Schools / higher education,Part IV-C: Prepare For Future Emergencies,Create a Robust High School-College-Workforce Pipeline,SED,,program/governance,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023071,SED,,program/governance,executive_action,yes,created,college_workforce_pathways,"executive order, agency launch, or official announcement",cleaned_toc_pass,continuation,2022008,Expand Workforce Development Partnerships to Build a Human Services Talent Pipeline,"theme=college_workforce_pathways; shared_terms=pipeline, workforce","To build the economy of the future, and to ensure the goals of education and workforce are aligned across the state, Governor Hochul will invest $10 million over two years in competitive funding for school districts, Boards of Cooperative Educational Services (BOCES), and community colleges - working in collaboration with local industry - to develop strategic workforce plans that promote job readiness in their local economies. Awards will be made in every Regional Economic Development Council (REDC) region of the state, and winning plans will receive multi-year seed funding to align industry needs throughout high school and college sequences. With this funding, New York will ensure it

remains at the forefront of workforce preparedness while meeting the local needs of industry.",157,158,high
2023,2023SOTSBook.pdf,Schools / higher education,Part IV-C: Prepare For Future Emergencies,Directly Admit All New York Students to Their Local Community Colleges,SED,SUNY,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023072,SED,SUNY,other,mixed,yes,implemented,college_workforce_pathways,"executive order, agency launch, or official announcement",cleaned_toc_pass,continuation,2022179,Upskill Teacher Support Workers to Earn Their Certifications,theme=college_workforce_pathways; shared_terms=their,"SUNY will partner with school districts so that all graduating high school seniors are accepted into their local community college, removing any barrier for high school graduates to postsecondary education.",158,158,high
2023,2023SOTSBook.pdf,Schools / higher education,Part IV-C: Prepare For Future Emergencies,Initiate a Cascading Admissions Pilot to Ensure That Every Student Has a Place at SUNY,SED,,program/governance,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023073,SED,,program/governance,mixed,no,,college_workforce_pathways,agency report or official implementation evidence,cleaned_toc_pass,continuation,2022080,Stop Transcript Withholding from SUNY/CUNY,theme=college_workforce_pathways; shared_terms=suny,"SUNY will initiate a pilot project to link the admissions processes of different campuses so that students who are not accepted at a specific school are automatically considered for admission at other institutions. This will have the effect of increasing opportunities for students to attend a SUNY school and, in turn, ensure that all New York students have access to a local and affordable higher education option.",158,158,high
2023,2023SOTSBook.pdf,Schools / higher education,Part IV-C: Prepare For Future Emergencies,Provide for Reasonable Tuition Flexibility Throughout CUNY and SUNY,SUNY,CUNY,funding/tax/benefit,no,,executive_budget,First-pass coding from 2023 SOTS table of contents.,2023074,SUNY,CUNY,funding/tax/benefit,executive_budget,no,,college_workforce_pathways,agency report or official implementation evidence,cleaned_toc_pass,continuation,2022188,Provide Childcare at All SUNY/CUNY Campuses,"theme=college_workforce_pathways; shared_terms=cuny, suny","To ensure that institutions of higher learning at both the State University of New York and the City University of New York (CUNY) can reliably invest in their long-term futures as costs rise, while prioritizing the evolving needs of students, ensuring academic excellence, and continuing to maintain low-cost and stable tuition rates for in-state residents, Governor Hochul will propose to authorize modest annual tuition increases for both SUNY and CUNY indexed to the lesser of the Higher Education Price Index (HEPI) or three percent. And to allow SUNY's university centers to realize their potential as leading research institutions, Governor Hochul proposes phasing-in tuition flexibility for SUNY's university centers, allowing tuitions at those campuses to rise six percentage points above SUNY's base tuition rate each year for the next five years (capped at 30 percent above the base rate) for in-state students.",159,159,high
2023,2023SOTSBook.pdf,Schools / higher education,Part IV-C: Prepare For Future Emergencies,Establish a State Matching Fund for Endowment Contributions,SED,,program/governance,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023075,SED,,program/governance,executive_action,yes,established,college_workforce_pathways,"executive order, agency launch, or official announcement",cleaned_toc_pass,continuation,2022004,Award Prior Learning Credit across SUNY and CUNY,theme=college_workforce_pathways; shared_terms=,"Endowments provide perpetual, stable, and long-term funding in support of campus operations, student scholarships for a diverse student body, endowed professorships to attract world-class faculty, innovative research, and the development of new academic fields. The nation's leading research institutions have large endowments, and so, too, should SUNY's University Centers. Governor Hochul will create the first-ever New York State matching fund for contributions made to the endowments of SUNY's four University Centers: Buffalo, Binghamton, Albany, and Stony Brook. The fund will provide $1 in State funds for every $2 contributed to university endowments, up to $500 million in State funds.",160,160,high
2023,2023SOTSBook.pdf,Schools / higher education,Part IV-C: Prepare For Future Emergencies,Provide Funding for SUNY’s Transformation,SUNY,,funding/tax/benefit,no,,executive_budget,First-pass coding from 2023 SOTS table of contents.,2023076,SUNY,,funding/tax/benefit,executive_budget,no,,college_workforce_pathways,"budget appropriation, program awards, or fiscal documents",cleaned_toc_pass,continuation,2022188,Provide Childcare at All SUNY/CUNY Campuses,theme=college_workforce_pathways; shared_terms=suny,"Governor Hochul will invest $200 million in digital transformation and IT infrastructure across the SUNY system. These funds will be used in part to improve systems serving students to create a seamless and

intuitive experience buoyed by world-class technology. She will also provide a one time investment of $75 million for transformational initiatives at campuses that support innovation, help meet the workforce needs of the future, and provide needed support to students. Governor Hochul will commit $200 million in capital funding in this year's budget to research labs at SUNY's flagship institutions, Stony Brook University and the University at Buffalo, to invest in new and renovated research buildings, laboratories, and state-of-the art instrumentation.",160,161,high
2023,2023SOTSBook.pdf,Economic development / business,Part IV-C: Prepare For Future Emergencies,Modernize and Streamline the State’s Training and Employment Infrastructure,Empire State Development,,legislation/regulation,no,,legislation_required,First-pass coding from 2023 SOTS table of contents.,2023077,Empire State Development,,legislation/regulation,legislation_required,no,,college_workforce_pathways,agency report or official implementation evidence,cleaned_toc_pass,follow_on,2022108,Reimagine New York's Statewide Canal System,theme=college_workforce_pathways; shared_terms=,"As New York's economy returns to normal, one factor hindering a full recovery is the ongoing mismatch between the skills needed by employers and those in the incumbent workforce. Businesses of all sizes are looking to hire for a diverse range of roles but report they simply cannot find the talent to do so. This is partially due to population loss during and after the pandemic. At the same time, an increasing number of workers are neither unemployed nor seeking jobs - they've simply left the labor market. Within the remaining labor force, there is a lack of both technical and general professional skills sought by employers in industries that are producing high-quality, family- sustaining jobs.

Approximately 40 percent of New Yorkers 25 years of age or older have a high school diploma, or did not graduate high school at all. Only about 37 percent of

New Yorkers are trained for positions requiring ""professional skills,"" which makes it little surprise that

approximately half of employers cite a lack of qualified candidates as a key reason why roles are difficult to fill.92

This sentiment is echoed by job seekers, a large segment of whom cite the lack of skills, education, training, and degrees or credentials as a key barrier to employment. There are about 1. openings for every

job seeker in New York, with the positions remaining open because of a mismatch in education requirements, lack of professional skills, and lack of training or opportunity for advancement.

Fortunately, New York State has several new and established tools at its disposal to deliver skills training at scale, provide job-seeking support to unemployed and underemployed New Yorkers, and ensure a streamlined pipeline from career exploration to employment. For example, New York's Career Center network, overseen by the Department of Labor (DOL), serves more than 500,000 New Yorkers each year, while SUNY Educational Opportunity Centers (EOCs) play a major role in eliminating barriers to job training and

skill development by providing individuals with tuition- free programming.

Governor Hochul will transform DOL Career Centers into ""Community Training and Career Centers,"" with additional professional skills trainers that provide unemployed and underemployed New Yorkers with no- cost training in high-need areas such as digital and financial literacy and entrepreneurship. This will be paired with a new, large-scale, on-the-job training program administered by the DOL to upskill 3,000 workers each year, focusing on high-demand industries and hard-to-fill job titles. New York State will also retool the outdated CareerZone platform to specifically help youth, young adults, and digital literacy learners explore career paths and develop baseline professional skills required by employers from all sectors.

To further streamline and grow the workforce development pipeline, Governor Hochul is directing DOL and SUNY to establish new and innovative partnerships between Career Centers and EOCs. Leveraging each asset's unique strengths, this integrated approach will allow New Yorkers to seamlessly access a wide spectrum of job preparedness

services at no cost. This will enhance the proven DOL Career Center model while supplementing its services with SUNY's robust training arm, which can pivot in real-time to best meet the needs of businesses and provide immediate access to tuition-free training for job seekers.

Under this new model, DOL and SUNY will explore a wide range of strategies to ensure a continuum of services to job seekers and improve employment outcomes. These strategies will ensure all New Yorkers are ready for today's job market through attainable diplomas and credentials paired with digital literacy and professional skills training, résumé development, job search and networking support, and other services that reduce barriers to employment. To further expand access, DOL and SUNY will work to braid federal funding and partnerships with other State agencies and community resources to ensure more New Yorkers can access these training opportunities and receive comprehensive wrap-around services throughout the process.

These changes will be coordinated with the latest addition to New York's job training arsenal: the Office of

Strategic Workforce Development. Last year, Governor Hochul's creation of this office marked a decisive shift in the State's workforce development strategy to one that is employer-driven, aligning skills training with real- time employer needs, and focused on strategic growth industries - sectors like tech, advanced manufacturing, and electronics, which are poised to drive economic growth in the coming decade and more. Equipped with a data and outcomes-driven mission and a $150 million grant program to support new innovative programming and scale what is already working, the Office will continue to award grants to proven providers that ensure New Yorkers are ready to meet employer needs, while expanding access for marginalized communities through wraparound services and other tested models that reduce systemwide inequities.

In the coming year, Governor Hochul will articulate a new, statewide framework that will guide New York's workforce development strategy. It will ensure that all agencies undertaking and funding workforce development projects are advancing in the same direction through better coordination, standardized system-level targets, and uniform metrics for success.",165,169,high
2023,2023SOTSBook.pdf,Economic development / business,Part IV-C: Prepare For Future Emergencies,Match Federal Technology Innovation Funding,Empire State Development,,funding/tax/benefit,no,,executive_budget,First-pass coding from 2023 SOTS table of contents.,2023078,Empire State Development,,funding/tax/benefit,executive_budget,no,,technology_innovation_economic_development,"budget appropriation, program awards, or fiscal documents",cleaned_toc_pass,continuation,2022119,Launch a Billion-Dollar Plan to Assist Small Businesses,theme=technology_innovation_economic_development; shared_terms=,"Also known as ""America's Seed Fund,"" the Small Business Innovation Research (SBIR) and Small Business Technology Transfer (STTR) programs are competitive federal programs that incentivize small businesses to engage in research and development with the potential for commercialization. They are two of the nation's largest sources of early-stage funding for startups and small businesses, with over $3. billion in awards in 2021. Currently, more than half of states have a matching grant program for their SBIR and STTR applicants. New York does not, placing our state at a disadvantage when it comes to attracting and generating innovation investments.

To remedy this, Governor Hochul will create a Technology Innovation Matching Program, which will provide millions of dollars in matching grants for New York companies applying for SBIR and STTR funding. This additional matching investment from New York will support the growth of small businesses and the development of new scientific advancements, while simultaneously creating jobs and keeping New York competitive with other states for these investments.",170,170,high
2023,2023SOTSBook.pdf,Economic development / business,Part IV-C: Prepare For Future Emergencies,Invest in Cell and Gene Therapy,Empire State Development,,funding/tax/benefit,no,,executive_budget,First-pass coding from 2023 SOTS table of contents.,2023079,Empire State Development,,funding/tax/benefit,executive_budget,no,,technology_innovation_economic_development,agency report or official implementation evidence,cleaned_toc_pass,continuation,2022119,Launch a Billion-Dollar Plan to Assist Small Businesses,theme=technology_innovation_economic_development; shared_terms=,"Cell and Gene Therapy (CGT) is the treatment of diseases, such as cancer, by manufacturing reprogrammed patient cells to either repair those that cause disease, or kill tumors. This is a new subsector in the life sciences, with the first treatments only emerging in the past decade, making this space wide open for advancement. In 2021, national investments in CGT were approximately $68 billion, representing one third of all private investment in life sciences. Additionally,

sales of next-generation therapies are estimated to increase by more than 800 percent between 2021 and 2026. 95

New York is at the forefront of the rapidly growing life sciences industry, which has become a powerful growth engine for the state, currently supporting more than 100,000 jobs. This growth is turning regions of the

state into dynamic life science hubs, with organizations and institutions dedicated to various stages of research, development, technology transfer, and commercialization.

Governor Hochul will further advance New York's leadership position in the life sciences industry by supporting two CGT hubs. One will be located upstate and will leverage existing institutions that conduct research and development of these therapies, and the other will be located downstate and provide direct access to CGT for large and diverse patient populations. Each center will engage in cutting-edge clinical research as well as co-locate vital CGT infrastructure, technology, and services. These include genomic diagnostics, artificial intelligence and machine learning, and robotics, as well as contract research and manufacturing. Concentrating these capabilities at two locations and connecting them across the state will make New York a leading state for CGT development.",171,172,high
2023,2023SOTSBook.pdf,Economic development / business,Part IV-C: Prepare For Future Emergencies,"Establish the Office of Semiconductor Expansion, Management and Integration",Empire State Development,MTA,program/governance,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023080,Empire State Development,MTA,program/governance,executive_action,yes,established,semiconductor_economic_development,"executive order, agency launch, or official announcement",cleaned_toc_pass,continuation,2022123,Bring a New National Semiconductor Technology Center and Additional Chip Fabrication Plants to New York State,theme=semiconductor_economic_development; shared_terms=semiconductor,"On the heels of the historic commitment by Micron to invest $100 billion in Central New York, and the unprecedented opportunity for growth resulting from New York's Green CHIPS program and the federal CHIPS and Science Act, Governor Hochul is creating the

Governor's Office of Semiconductor Expansion, Management, and Integration (GO-SEMI). The Micron project was the result of a historic federal, state, and local partnership led by Governor Hochul, Majority Leader Chuck Schumer, and Onondaga County Executive Ryan McMahon. This new Office will ensure ongoing, successful collaboration between all parts of government and our partners in the private sector to realize the transformative potential of this investment.

GO-SEMI, led by Empire State Development (ESD), will be supported by experts from numerous state agencies and work in coordination with our federal and local partners to help shepherd the Micron project. It will also oversee other associated investments in the semiconductor industry and shape and implement a broader, national model for maximizing industry and community returns on such public/private partnerships.

In addition to ESD, participating agencies and authorities include the Department of Labor, New York State Energy Research and Development Authority, New York Power Authority, Department of Transportation, Department of State, Department of

Environmental Conservation, Homes and Community Renewal, Department of Public Service, the State University of New York, and NY CREATES.

GO-SEMI will lead and centralize efforts to implement the Micron project; develop and advance policies to attract the semiconductor industry and its supply chain; coordinate workforce development and community investments between local, state, federal, and private partners; lead efforts to create, attract, and retain the highly skilled workforce needed; and support cohesive development focused on smart growth principles.",172,174,high
2023,2023SOTSBook.pdf,Economic development / business,Part IV-C: Prepare For Future Emergencies,Improve the Excelsior Program to Attract Businesses and Jobs to New York State,Empire State Development,,program/policy,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023081,Empire State Development,,program/policy,mixed,no,,child_care_access,"implementation metrics, agency reports, or budget plus rollout evidence",cleaned_toc_pass,new,,,,"The Excelsior Jobs Program provides job creation, investment, and research and development incentives to firms in targeted industries, under a pay for performance structure. The program encourages businesses to relocate to New York, or expand here, while maintaining strict accountability standards to guarantee that those businesses deliver on commitments. In recent years, the program has been

expanded to create a child care tax credit, a green economy tax credit, and the green CHIPS credit, which led to one of the largest manufacturing investments in U.S. history. Now, Governor Hochul will make improvements to the program to support additional critical priorities for the state, such as assisting disadvantaged communities and populations, as well as advancing the green economy.

Empire State Development will provide additional incentives to projects that are at least LEED Silver Certified or are located in disadvantaged communities. These changes will enhance the Excelsior Jobs Program and make the program more reflective of the State's priorities to build sustainably and invest in disadvantaged communities.",174,175,high
2023,2023SOTSBook.pdf,Economic development / business,Part IV-C: Prepare For Future Emergencies,Establish Minority and Women’s Business Enterprises Certification Reciprocity,Empire State Development,,program/governance,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023082,Empire State Development,,program/governance,executive_action,yes,established,economic_development_general,"executive order, agency launch, or official announcement",cleaned_toc_pass,continuation,2022092,Spur Further Investment in the North Country and Adirondacks Through ORDA,theme=economic_development_general; shared_terms=,"New York has long led the way in uplifting Minority and Women-Owned Business Enterprises (MWBE) through ambitious contracting goals and free business development support. In the 2022 Fiscal Year, the State

exceeded its nation-leading MWBE contracting goal, achieving a 30. percent MWBE utilization rate on State contracts, which represented nearly $10 billion in business with minority and women-owned businesses.

There are multiple MWBE certifications in New York State, each with its own distinct requirements and complex and lengthy processes. Governor Hochul is proposing to streamline the MWBE certification process by pursuing reciprocity with major MWBE certification systems utilized across the state. This effort will make it easier for MWBEs to become certified, and to participate in this critical program.",175,176,high
2023,2023SOTSBook.pdf,Economic development / business,Part IV-C: Prepare For Future Emergencies,Take a Truly Statewide Approach to Economic Development Near Campuses,Empire State Development,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023083,Empire State Development,,other,mixed,no,,college_workforce_pathways,agency report or official implementation evidence,cleaned_toc_pass,continuation,2022108,Reimagine New York's Statewide Canal System,theme=college_workforce_pathways; shared_terms=statewide,"Governor Hochul is focused on ensuring that the jobs of tomorrow are developed in New York today. In alignment with that vision, she will launch the Extended Prosperity and Innovation Campuses (EPIC) initiative, to support the growth of new businesses and help form strong partnerships between the private sector and the state's leading educational centers. Technology-related innovations have been strong growth engines for

the State, leading to millions of dollars in investments and the creation of high-wage jobs. Governor Hochul knows that with additional support for our existing innovation engines, New York can lead the nation in developing new technologies and reap the benefits of unparalleled economic growth.

EPIC replaces the START-UP NY program, which was hamstrung by its design. Critically, EPIC will: have the same requirements, benefits, and eligibility criteria upstate and downstate; support a wider range of innovation businesses; be streamlined to remove barriers; and increase the amount of space in the state dedicated to growing innovation and creating jobs.

Participating businesses will operate tax-free for 10 years on or near eligible university or college campuses. These partnerships give businesses direct access to advanced research laboratories, development resources, and experts in key industries, resulting in increased commercialization of new technologies and ensuring mutually beneficial collaborations. Synergies will grow as SUNY moves to implement the Governor's transformational vision for our state's higher education system.",176,177,high
2023,2023SOTSBook.pdf,Economic development / business,Part IV-C: Prepare For Future Emergencies,Establish a New State Initiative to Focus on Supply Chain Resiliency,Empire State Development,,program/governance,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023084,Empire State Development,,program/governance,executive_action,yes,established,technology_innovation_economic_development,"executive order, agency launch, or official announcement",cleaned_toc_pass,continuation,2022119,Launch a Billion-Dollar Plan to Assist Small Businesses,theme=technology_innovation_economic_development; shared_terms=,"Our national security and economic prosperity are dependent on a secure global supply chain. From food to medicine, this vital system provides the goods that feed our families and support our way of life. As recent events have shown, the global supply chain is dynamic, growing in size and complexity, and vulnerable to a host of threats such as natural disasters or product recalls.

Governor Hochul will establish a new State initiative to proactively secure supply chains for critical commodities and products by attracting and supporting those industries that provide essential supplies to manufacturers in New York. State agencies will collaborate on identifying key industries to attract that would enhance the state's economic security and prosperity by providing vital products. Empire State Development will then work with those industries and offer targeted incentives to relocate to New York.",178,178,high
2023,2023SOTSBook.pdf,Agriculture / food systems,Part IV-C: Prepare For Future Emergencies,Use State Purchasing Power to Bolster Demand for NY Agriculture,SED,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023085,SED,,other,mixed,no,,food_access_agriculture,agency report or official implementation evidence,cleaned_toc_pass,continuation,2022070,Improve the School Lunch Program by Transferring It into the Department of Agriculture and Markets,theme=food_access_agriculture; shared_terms=agriculture,"Leveraging the $1. billion that New York State spends through its agencies and publicly funded facilities on food procurement, Governor Hochul will take action to

increase the resilience and capacity of New York's food system. She will direct food grown in New York to be purchased by State agencies and State-funded programs. This action will create additional demand for New York-grown agricultural products and stimulate further economic investments in farm production and food processing in New York.

Specifically, Governor Hochul will issue an Executive Order (EO) directing New York State agencies and related institutional entities to increase the percentage of food they source from New York producers, with a target of 30 percent. The EO will direct the Office of General Services to ensure that its centralized food contracts prioritize sourcing from New York producers. It will require agencies to report food purchases, including those by contracted service providers, to the Office of General Services to aid in the review of agency spending, policy, and operations regarding overall food purchases. The Executive Order would also invite county and municipal governments, as well as local school districts, to join in meeting this goal.

At the same time, Governor Hochul will introduce legislation to increase discretionary spending limits for

New York-sourced food items for school districts and municipal governments. Purchases made under the discretionary allowance must be reported to the Office of General Services for inclusion in the annual Food Metrics report.",181,183,high
2023,2023SOTSBook.pdf,Agriculture / food systems,Part IV-C: Prepare For Future Emergencies,Create a Food Supply Workforce Pipeline,DOL,,program/governance,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023086,DOL,,program/governance,executive_action,yes,created,college_workforce_pathways,"executive order, agency launch, or official announcement",cleaned_toc_pass,continuation,2022187,Provide Tuition-Free Workforce Credential Programs at Community Colleges for High-Demand Fields,theme=college_workforce_pathways; shared_terms=workforce,"Governor Hochul will direct the Department of Agriculture and Markets to address the food supply workforce shortage by engaging with agricultural producers and processors to train and recruit new entrants in the food and agricultural fields. The Department will work with key stakeholders to identify internships and apprenticeships in horticulture, dairy management, crop production, food manufacturing, food distribution, and other related industries. The Department will also work with educational institutions to ensure that the necessary skills and standards required by the industry are being taught to the future workforce. Building a pipeline for the next generation of agricultural workforce, including Black, Indigenous, and People of Color (BIPOC) farmers, will be a priority. Connections will be made with workforce development

entities to match and place the new workforce with industry opportunities.

This initiative will also focus on connecting migrant individuals and asylum seekers with agricultural and food industry jobs. The Governor has separately proposed to increase funding for legal services, which will support these individuals in achieving legal work status. The Department will partner with the Cornell Small Farms Program and Cornell Cooperative Extension for screening, language services, basic skill development, and placement.

With the right encouragement, training, and resources, our food industry can once again be a sector filled with young, ambitious farmers.",183,184,high
2023,2023SOTSBook.pdf,Agriculture / food systems,Part IV-C: Prepare For Future Emergencies,Make the Investment Tax Credit Refundable,NYSERDA,,funding/tax/benefit,no,,executive_budget,First-pass coding from 2023 SOTS table of contents.,2023087,NYSERDA,,funding/tax/benefit,executive_budget,no,,agriculture_general,"budget appropriation, program awards, or fiscal documents",cleaned_toc_pass,new,,,,"Modernizing farm equipment can yield real benefits to New York's farms and to our climate. Governor Hochul will make crucial changes to the State's program of tax incentives to drive the adoption of new equipment, including state-of-the-art anaerobic biodigesters that can decrease emissions. The recently-adopted 20

percent Investment Tax Credit (ITC) for farmers will be modified to make it a refundable tax credit for a period of five years.

Recent challenges, including supply chain disruptions due to the pandemic, volatile input and commodity prices, and increased labor costs, have placed many farms in a position where their tax liabilities do not allow them to benefit from this tax credit or afford them the ability to invest in their businesses. Allowing the ITC to be refundable will spur farm investments in qualified capital expenses.",184,185,high
2023,2023SOTSBook.pdf,Agriculture / food systems,Part IV-C: Prepare For Future Emergencies,"Support ""Scratch"" Cooking Facilities for School Food",SED,,program/policy,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023088,SED,,program/policy,mixed,no,,food_access_agriculture,"implementation metrics, agency reports, or budget plus rollout evidence",cleaned_toc_pass,continuation,2022051,Increase Existing Tax Credits and Create a New Credit to Support Food Production,theme=food_access_agriculture; shared_terms=food,"Governor Hochul will provide $50 million over five years to support ""scratch"" cooking facilities that will facilitate the use of fresh New York State farm products in meal preparation for K-12 school children. The School Food Infrastructure Grant Program will support regional food assets, such as commissary-type kitchens, to aggregate, store, process, and prepare farm products, and make scratch cooking for schoolchildren possible. Currently, many school districts rely on heat-and-serve

methods for highly processed foods because they lack the equipment and time to cook from scratch - a necessity to prepare much of New York State farm produce. This program improves student nutritional health with fresh-made food, reduces food insecurity, increases market opportunities for farmers and related food businesses, and strengthens the resilience of our state's food system.",185,186,high
2023,2023SOTSBook.pdf,Agriculture / food systems,Part IV-C: Prepare For Future Emergencies,Expand Urban Agriculture Infrastructure and Community Gardens,DOL,,program/policy,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023089,DOL,,program/policy,mixed,no,,food_access_agriculture,"implementation metrics, agency reports, or budget plus rollout evidence",cleaned_toc_pass,expansion,2022077,Fund the Urban Farms and Community Gardens Grant Program,"theme=food_access_agriculture; shared_terms=community, gardens, urban","Community gardens bolster neighborhoods with more than just healthy food. They increase green space, lower carbon footprints, provide recreational spaces, encourage community cooperative engagement, support physical activity, and offer skill development and workforce training opportunities. Community garden leaders, many of whom are volunteers, bring varied levels of management experience and often need training on how to start and sustain a community garden. In addition, because community gardens are often located on vacant or less desirable plots of land, soil testing protects the health and safety of the people

working in them and the food produced in these gardens.

Governor Hochul will launch three initiatives to encourage the creation of new community gardens and increase the productivity of those already operating:

• Establish a Community Gardens Grant Program to support the creation of new or expansion of existing community gardens.

• Create a Community Gardens Leadership Certification Program to provide training and continuing education.

• Provide funding for soil testing, as well as associated outreach and training.

In cooperation with Cornell Cooperative Extension's Harvest NY Community Gardens Team, the curriculum and training for the leadership certification will focus on preparation for the distinct challenges faced in the establishment and development of these important sites. In conjunction with soil testing that also includes support for community gardens to interpret results in order to inform plantings, gardens will have the well-

rounded foundation and ongoing development needed to establish a sustainable presence.",186,188,high
2023,2023SOTSBook.pdf,Agriculture / food systems,Part IV-C: Prepare For Future Emergencies,Provide Grant Funding to Expand Food Access,Agriculture & Markets,,funding/tax/benefit,no,,executive_budget,First-pass coding from 2023 SOTS table of contents.,2023090,Agriculture & Markets,,funding/tax/benefit,executive_budget,no,,food_access_agriculture,"budget appropriation, program awards, or fiscal documents",cleaned_toc_pass,expansion,2022216,Expand the Veterans’ FreshConnect Program to Fight Food Insecurity,theme=food_access_agriculture; shared_terms=food,"Initial start-up capital for retail food stores can create new access points for markets, shorten supply chains, and promote equitable food access. Governor Hochul will provide $10 million in grant funding to support the establishment of farm markets, supermarkets, food cooperatives, and other similar retail food stores, along with supporting infrastructure in underserved communities and regions of the state. The program will improve food access opportunities in areas that suffer from poor food access.",188,188,high
2023,2023SOTSBook.pdf,Agriculture / food systems,Part IV-C: Prepare For Future Emergencies,Increase Food Manufacturing,OCFS,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023091,OCFS,,program/policy,mixed,no,,food_access_agriculture,"implementation metrics, agency reports, or budget plus rollout evidence",cleaned_toc_pass,expansion,2022069,Enhance Agribusiness Child Development Centers to Support Farm Workers,theme=food_access_agriculture; shared_terms=,"Growth and expansion of food manufacturing in the state will create new connections with agricultural producers and continue to foster the already-existing connections to create a more resilient food system. Governor Hochul will direct Empire State Development (ESD) and the Department to ensure New York's food

manufacturing sector continues to grow and expand. ESD and the Department of Agriculture and Markets will assemble an interagency team that will work with new and expanding food manufacturers to ensure that obstacles and solutions are identified during project development. The agencies will examine and evaluate existing incentives and make recommendations for new programs to spur further investment in food manufacturing in the state.",188,189,high
2023,2023SOTSBook.pdf,Equity / inclusion / social policy,Part IV-C: Prepare For Future Emergencies,Protecting Reproductive Rights and Access,DOH,,other,no,,mixed,First-pass coding from 2023 SOTS table of contents.,2023092,DOH,,other,mixed,no,,reproductive_rights,agency report or official implementation evidence,cleaned_toc_pass,continuation,2022199,Protect Reproductive Access for All,"theme=reproductive_rights; shared_terms=access, reproductive","In the aftermath of the Supreme Court overturning Roe v. Wade, we are facing a national crisis in abortion

access. Fourteen states have already outlawed abortion, and an additional 12 states are considered hostile to abortion rights. Sixty-six clinics closed across 15 states in the 100 days after the Supreme Court's decision. Forty million women of reproductive age live in states that have banned or threaten to ban abortion. 99

Under Governor Hochul's leadership, New York will continue to be a safe haven for all those seeking abortion care and will implement policies to further expand access to contraception and improve maternal health outcomes. Governor Hochul will:",192,193,high
2023,2023SOTSBook.pdf,Equity / inclusion / social policy,Part IV-C: Prepare For Future Emergencies,Increase Reimbursement Rates for Reproductive Health Providers,DOH,,funding/tax/benefit,no,,executive_budget,First-pass coding from 2023 SOTS table of contents.,2023093,DOH,,funding/tax/benefit,executive_budget,no,,medicaid_coverage,"budget appropriation, program awards, or fiscal documents",cleaned_toc_pass,expansion,2022022,Expand Access to Midwifery Services Through Increased Reimbursement Rates,"theme=medicaid_coverage; shared_terms=rates, reimbursement","Governor Hochul has made nation-leading investments in reproductive health care, including the creation of a groundbreaking Abortion Provider Support Fund in 2022. While other states have banned abortion and shut down clinics, New York's reproductive health care system, including family planning clinics and abortion care providers, is facing unprecedented pressure. To address this challenge, Governor Hochul will increase

Medicaid reimbursement rates for reproductive health providers.",193,194,high
