year,source_document,section_bucket,subsection,proposal_title,lead_agency,supporting_agencies,commitment_type,quantified,metric_or_target,implementation_pathway,notes,commitment_id,lead_agency_standardized,supporting_agencies_standardized,item_type_clean,implementation_pathway_clean,binary_evaluable,binary_unit,overlap_theme,status_evidence_needed,source_quality,continuity_to_prior_year,matched_prior_commitment_id,matched_prior_title,match_basis,commitment_text,source_page,source_page_end,text_capture_confidence
2026,2026StateoftheStateBook.pdf,Chapter 4: Cutting Red Tape to Better Serve New Yorkers 72,Chapter 4: Cutting Red Tape to Better Serve New Yorkers 72,Tackling Outdated and Burdensome Regulations that Stand in the Way of Delivering,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026108,,,other,mixed,no,,government_operations_general,agency report or official implementation evidence,first_pass_toc,new,,,,"Governor Hochul has heard from countless New Yorkers about the challenges they encounter trying to navigate red tape and unnecessary bureaucratic obstacles-from small businesses trying to get off the ground, local leaders trying to build the housing and infrastructure we need, or families navigating complicated processes to access the benefits and services they depend on. In addition to legislative proposals included elsewhere such as common-sense reforms to SEQRA, Governor Hochul is driving a statewide effort to speed up government by tackling outdated and unnecessary regulations that stand in the way of delivering for New Yorkers.

In October, Governor Hochul directed state agencies to identify outdated or obsolete regulations. In response, agencies and stakeholders have identified a wide array of regulations that could potentially be amended or eliminated. Governor Hochul is now launching a broader 30-day call for ideas from stakeholders and constituents across New York, including localities, community organizations, and businesses, on opportunities to cut red tape and reform regulations. Finally, the Governor will be deploying new technology to review New York State's regulations, reports, and policies to identify targets for further staff review that add unnecessary process, undue burden, or are simply out-of- date. Together, this regulatory reform agenda will make it easier, faster, and more affordable to deliver critical projects and services that New Yorkers need.",82,83,high
2026,2026StateoftheStateBook.pdf,Chapter 4: Cutting Red Tape to Better Serve New Yorkers 72,Chapter 4: Cutting Red Tape to Better Serve New Yorkers 72,Streamlining Public Procurement,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026109,,,other,mixed,no,,government_operations_general,agency report or official implementation evidence,first_pass_toc,continuation,2025099,Expand and Extend Public Broadband and Cell Service,theme=government_operations_general; shared_terms=public,"Public procurement in New York State is subject to extensive red tape; while these process steps are well-intentioned, many of them are out-of-date and slow down the state's ability to deliver for New Yorkers and our partners, including in low-risk contexts. Governor Hochul will make changes to procurement rules to help streamline procurement so that work to support New Yorkers can advance more efficiently, and vendor partners can be paid more efficiently; the goal of these proposals is to cut procurement timelines by several months, particularly for routine and low-risk purchases.

Governor Hochul will propose legislation to raise the discretionary thresholds for purchases by state agencies, which have not been updated since 2006, to $300,000. This new threshold is expected to significantly expedite the procurement process from six to nine months to one month for relatively low-risk purchases for agencies, which have sufficient internal processes and controls in place to manage and oversee these contracts. In addition, she will propose legislation to increase the New York State Contract Reporter threshold to match the new discretionary threshold, saving up to thirty additional days per procurement.

Lastly, Governor Hochul will also improve the speed and efficiency of purchases and payments, by proposing legislation to remove the provision requiring approval from the Office of the State Comptroller for centralized contracts before any purchase order or other procurement transaction for procurements of over $200,000. This change is expected to accelerate purchases by up to 60 days.",83,83,high
2026,2026StateoftheStateBook.pdf,Chapter 4: Cutting Red Tape to Better Serve New Yorkers 72,Chapter 4: Cutting Red Tape to Better Serve New Yorkers 72,Delivering More with Smart Technology,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026110,,,other,mixed,no,,digital_government,agency report or official implementation evidence,first_pass_toc,new,,,,"As part of her commitment to streamline project timelines and costs, Governor Hochul is announcing a new effort to help government workers work smarter and more efficiently by using new technologies, including artificial intelligence (AI), to accelerate permitting and procurement processes.

In the permitting space, AI and other new technologies can help save time for agency reviewers and applicants on routine tasks so that they can spend more time on important issues. For example, AI can help complete initial completeness checks to ensure applications have the required content before being submitted, identify common issues and bottlenecks in permitting processes, and summarize data and project plans. This year, Governor Hochul will launch a pilot with several state agencies to utilize AI and other technologies in permitting processes to save workers time and deliver projects faster and more efficiently for New Yorkers.

In addition, Governor Hochul will kick off a process to incorporate AI and other technologies in the procurement processes for the over 1,200 contracts that New York State oversees, without sacrificing human judgment from state workers. To better serve New Yorkers, Governor Hochul will ask agencies to review and identify new tools to streamline procurement processes and ensure New Yorkers are getting more for their money, by taking on tasks like comparing prices and costs across contracts, identifying vendors, and generating solicitations, pulling only from State-approved sources to ensure accuracy. These tools can also be used to help generate initial drafts for Statements of Work, bidder instructions, and evaluation methodology, features particularly relevant to municipalities and nonprofits that lack the in-house capability or expertise to write high-quality, accurate solicitations.",84,84,high
2026,2026StateoftheStateBook.pdf,Chapter 5: Protecting New York's Consumers and Workers 84,Chapter 5: Protecting New York's Consumers and Workers 84,"Creating a New Office of Digital Innovation, Governance, Integrity, and Trust (DIGIT)",,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026111,,,other,mixed,mixed,implemented,digital_government,agency report or official implementation evidence,first_pass_toc,new,,,,"Under Governor Hochul's leadership, New York has led the nation in embracing the opportunities of emerging technology while also taking novel action to protect New Yorkers from potential harms. The Governor has passed multiple first-in-the-nation laws to keep kids safe on social media, regulate frontier AI model developers, stop AI companion chatbots from encouraging suicide and self-harm, outlaw AI-generated child sexual abuse material, and bring transparency to AI-enabled corporate pricing practices. As our digital ecosystem continues to rapidly evolve, and in absence of action by the federal government, Governor Hochul will ensure New York continues to pioneer new approaches to protecting consumers, voters, and our youth.

Building on New York's role as a national leader in AI regulation and online safety, Governor Hochul will create a first-of-its kind Office of Digital Innovation, Governance, Integrity, and Trust (DIGIT). DIGIT will serve as a central, authoritative body for digital safety and technological governance, devising new approaches and ensuring consistent enforcement to keep New Yorkers safe online, while protecting New York's position as a state that values and invests in cutting-edge innovation.",87,87,high
2026,2026StateoftheStateBook.pdf,Chapter 5: Protecting New York's Consumers and Workers 84,Chapter 5: Protecting New York's Consumers and Workers 84,Protecting Our Private Data,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026112,,,other,mixed,no,,digital_government,agency report or official implementation evidence,first_pass_toc,new,,,,"The data broker industry is a multi-billion-dollar industry that operates largely in the shadows, collecting and selling vast amounts of personal information. An average data broker may have over 1,000 data points about a single individual, with major data broker companies collecting over 10,000 unique data points per person. This information is then sold, primarily to marketers and financial institutions-although predatory loan companies and criminal scammers have also been known to purchase it.

To date, this market has been unregulated within New York State, allowing it to operate without clear rules of the road that prioritize consumer privacy and control. Governor Hochul will rein in these brokers, significantly restricting their ability to retain New Yorkers' personal information. Specifically, she will advance legislation to require all data brokers operating in New York State to register with the State as data brokers, and to allow New Yorkers to submit a single, centralized request to have certain categories of personal data obtained by data brokers deleted. Combined, these actions will help New Yorkers keep more control of their personal data.",88,88,high
2026,2026StateoftheStateBook.pdf,Chapter 5: Protecting New York's Consumers and Workers 84,Chapter 5: Protecting New York's Consumers and Workers 84,Requiring Labeling for AI-Generated Content,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026113,,,other,mixed,no,,digital_government,agency report or official implementation evidence,first_pass_toc,new,,,,"AI deepfakes are rapidly eroding public trust by fueling the spread of disinformation, enabling scams, manipulating voters, and harming reputations. With a few clicks, anyone can create convincing audio, video, or images that mimic real people and situations, making people more likely to believe fake news stories or fall for scams. The increasing prevalence of these digitally manipulated or manufactured audio-visual content threatens to erode public trust and even society's shared sense of a common reality.

Governor Hochul will tackle the issue of misleading AI deepfakes by advancing legislation that requires AI-generated content to include labeling about its origins and creation. Called ""provenance data,"" this information may be used like a digital nutrition label, allowing people to better understand more about where content comes from-as well as what might be real and what's not.",88,88,high
2026,2026StateoftheStateBook.pdf,Chapter 5: Protecting New York's Consumers and Workers 84,Chapter 5: Protecting New York's Consumers and Workers 84,Protecting Elections from Misleading or Deceptive AI Content,,,legislation/regulation,no,,legislation_required,First-pass coding from 2026 SOTS table of contents.,2026114,,,legislation/regulation,legislation_required,no,,digital_government,agency report or official implementation evidence,first_pass_toc,new,,,,"With the rise of artificial intelligence, algorithmic social media, and other new technologies, it's easier than ever to spread misinformation about elections. Deepfakes and false AI-generated content pose a particular threat to fair elections, with misleading and deceptive content being deployed explicitly to sway people's votes. In 2024 alone, fraudsters used AI to create fake expletive-laden ""recordings"" of one New York politician while falsely depicting another in a prison jumpsuit. That same year, thousands of New Hampshire residents received calls from an AI-generated ""politician"" asking them to skip voting in an upcoming primary election. In 2020, 5,500 New Yorkers received a robocall falsely claiming that mail-in voting would result in their information being sent to law enforcement and credit collectors.

Manipulating elections threatens our democracy. The State already requires campaigns to disclose when they use AI in close proximity to an election, but those requirements do not extend beyond the content campaigns generate themselves. To go a step further to protect voters from manipulative AI content, Governor Hochul will advance legislation to ban non-consensual deepfakes in specified periods leading up to elections, including depictions of opposition candidates.

In addition, Governor Hochul will advance legislation to ban sharing false information about elections, including where and when they are held, qualifications or restrictions on voter eligibility, and an individual's voter registration status or eligibility.",89,89,high
2026,2026StateoftheStateBook.pdf,Chapter 5: Protecting New York's Consumers and Workers 84,Chapter 5: Protecting New York's Consumers and Workers 84,Prohibiting Misleading “Discounts” in Online Sales,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026115,,,other,mixed,no,,labor_affordability_general,agency report or official implementation evidence,first_pass_toc,new,,,,"When a consumer comes across an advertised ""sale"" or ""discount,"" they have every expectation of saving some of their hard-earned money at check out. However, there have been documented instances of retailers that raise original prices just before sales begin so they can display outsized ""markdowns,"" misleading consumers-and often not saving them money at all.

New Yorkers have the right to know that a discount means a discount. The Governor will crack down on misleading practices by advancing legislation codifying existing federal rules that require discounts to be ""bona fide"" or genuine and represent an actual discount on a regularly offered reference price. As a result, New York consumers can be assured that they are actually saving when an item is on sale.",89,89,high
2026,2026StateoftheStateBook.pdf,Chapter 5: Protecting New York's Consumers and Workers 84,Chapter 5: Protecting New York's Consumers and Workers 84,Ending Taxes on Tips,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026116,,,other,mixed,no,,labor_affordability_general,agency report or official implementation evidence,first_pass_toc,new,,,,"Tipped workers-New York's bartenders, servers, and delivery workers-are the backbone of the state's service economy. In jobs that demand long hours and daily dedication, every dollar is hard- won. Governor Hochul is committed to making sure these workers can hold on to more of what they earn.

To that end, Governor Hochul will advance legislation eliminating state income taxes on up to $25,000 of tipped income in tax year 2026, consistent with federal tax guidance. This proposal will deliver meaningful relief to tipped workers, strengthening their economic security and better valuing their contributions to our economy.",90,90,high
2026,2026StateoftheStateBook.pdf,Chapter 5: Protecting New York's Consumers and Workers 84,Chapter 5: Protecting New York's Consumers and Workers 84,Fighting Workers' Compensation Fraud,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026117,,,other,mixed,no,,labor_affordability_general,agency report or official implementation evidence,first_pass_toc,new,,,,"Workers' compensation fraud is a pernicious criminal activity that increases costs for businesses and insurers, affecting employers' decisions when it comes to other costs like employee wages and benefits. The Workers' Compensation Board provides annual funding to the Workers' Compensation Fraud Inspector General (WCFIG) to investigate fraud. However, WCFIG's referrals to law enforcement often go unprosecuted because district attorneys lack the funding and staff to establish dedicated workers' compensation fraud units.

To combat instances of workers' compensation fraud, Governor Hochul will advance legislation that allows the Workers' Compensation Board to offer resources that will allow district attorneys to establish dedicated workers' compensation fraud units. This funding will ensure they have the necessary resources to investigate and prosecute these crimes, ultimately protecting honest workers and helping to reduce costs for businesses across New York State.",90,90,high
2026,2026StateoftheStateBook.pdf,Chapter 5: Protecting New York's Consumers and Workers 84,Chapter 5: Protecting New York's Consumers and Workers 84,Combating Wage Theft,DOL,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026118,DOL,,other,mixed,no,,labor_affordability_general,agency report or official implementation evidence,first_pass_toc,continuation,2025079,Expand Enforcement Power Following an Unpaid Wage Theft Judgment,"theme=labor_affordability_general; shared_terms=theft, wage","An honest day's work deserves an honest day's pay, and employers that cheat New Yorkers out of their hard-earned wages must be held accountable. Some wage theft violations include failure to pay at the minimum wage, not paying out mandated overtime, stealing tips, and misclassifying workers.

Governor Hochul has taken a stand against this activity by classifying wage theft as a form of criminal larceny and providing the Department of Labor (DOL) new lien and levy powers to help recover stolen wages on behalf of workers.

This year, the State will expand on these efforts by ensuring that district attorneys have the resources to dedicate to wage theft cases. Governor Hochul will direct new funding for a grant program administered by DOL to support district attorneys, particularly in smaller, rural jurisdictions, to take on new criminal wage theft investigations, further solidifying New York State's commitment to protecting workers' rights.",90,91,high
2026,2026StateoftheStateBook.pdf,Chapter 5: Protecting New York's Consumers and Workers 84,Chapter 5: Protecting New York's Consumers and Workers 84,Improving Disclosures for Student Loan Refinancing,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026119,,,other,mixed,no,,labor_affordability_general,agency report or official implementation evidence,first_pass_toc,new,,,,"Refinancing of student loans is common in New York, with New Yorkers refinancing $3. billion in student loans as of the end of 2024. Current laws require private lenders to disclose details like interest rates and fees, but not critical information regarding student benefits: specifically, that moving from public to private loans can mean losing student-facing benefits like loan forgiveness or income-based payment.

To ensure students can make informed decisions about their loans, Governor Hochul will propose legislation requiring lenders to provide clear notices to borrowers about the pros and cons of refinancing. In doing so, she will help students choose repayment paths that best secure their financial future.",91,91,high
2026,2026StateoftheStateBook.pdf,Chapter 5: Protecting New York's Consumers and Workers 84,Chapter 5: Protecting New York's Consumers and Workers 84,Setting Cosigner Standards for Student Loans,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026120,,,other,mixed,no,,labor_affordability_general,agency report or official implementation evidence,first_pass_toc,new,,,,"People with low or no credit, especially students, often need cosigners to help them secure private student loans. Since student loans can take decades to repay, cosigners remain liable for someone else's debt for years or even decades after origination.

Governor Hochul will propose legislation creating a standard release process for private student loan cosigners, and requiring lenders and servicers to disclose these conditions to borrowers. In addition, she will allow cosigners to be released from their loans after the borrower has made a

reasonable number of on-time payments. Doing so will ensure New Yorkers aren't stuck with loans they shouldn't be responsible for.",91,92,high
2026,2026StateoftheStateBook.pdf,Chapter 5: Protecting New York's Consumers and Workers 84,Chapter 5: Protecting New York's Consumers and Workers 84,Enhancing Illegal Vape Enforcement,Department of Taxation and Finance,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026121,Department of Taxation and Finance,,other,mixed,no,,government_general,agency report or official implementation evidence,first_pass_toc,new,,,,"Despite being banned and lacking Federal Drug Administration (FDA) approval, flavored vapor products are still being sold throughout New York State. Estimates suggest that as many as 99 percent of current vapor product sales are flavored, and therefore illegal. To help halt this trend and the harmful effects flavored vapes have, Governor Hochul will direct New York's Department of Taxation and Finance (DTF) to create a Vapor Products registry that identifies the vapor products that may be legally sold in the State, with prohibited flavored products deemed contraband. These actions will minimize and prevent the illegal and dangerous sale of harmful vape products to New Yorkers.",92,92,high
2026,2026StateoftheStateBook.pdf,Chapter 6: Driving Innovation and Economic Development by and for New Yorkers 92,Chapter 6: Driving Innovation and Economic Development by and for New Yorkers 92,Promoting Tech and Biotech,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026122,,,other,mixed,no,,economic_development_general,agency report or official implementation evidence,first_pass_toc,new,,,,,95,95,high
2026,2026StateoftheStateBook.pdf,Chapter 6: Driving Innovation and Economic Development by and for New Yorkers 92,Chapter 6: Driving Innovation and Economic Development by and for New Yorkers 92,Making New York State “Chips Country” via a Downstate Semiconductor Chip Design Center,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026123,,,other,mixed,no,,semiconductor_economic_development,agency report or official implementation evidence,first_pass_toc,continuation,2025055,Grow the Semiconductor Industry and Build the Semiconductor Supply Chain,theme=semiconductor_economic_development; shared_terms=semiconductor,"New York is a national leader in semiconductor manufacturing-one of the most cutting-edge and critical industries for the 21st century economy. Semiconductors power everything from smartphones to satellites, and the sector is poised to generate revenues of $1 trillion globally by the end of the decade. As New York builds a thriving domestic semiconductor ecosystem, supporting world-class research and development (R&D) for larger established firms, there is room for expansion in early-stage semiconductor chip R&D by tapping into aspiring startups that may lack access to early-stage chip design tools.

To both attract semiconductor manufacturers that are looking to invest in states with a robust chip innovation pipeline and support startups looking to be competitive in the space, New York will launch a downstate-based Semiconductor Chip Design Center. This initiative will focus on leveraging downstate's deep knowledge economy ecosystem to complement the already-robust chip manufacturing infrastructure upstate. The Center will be a world-class chip design facility, serving as an incubator for early-stage firms, training chip designers, and connecting startups to the larger semiconductor sector throughout New York State. By fostering the earliest stages of development, New York will establish itself as a leader in this essential technology and support further growth of downstream manufacturing.",95,95,high
2026,2026StateoftheStateBook.pdf,Chapter 6: Driving Innovation and Economic Development by and for New Yorkers 92,Chapter 6: Driving Innovation and Economic Development by and for New Yorkers 92,Building Our Quantum Edge through Quantum Technology Commercialization Hubs,SUNY,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026124,SUNY,,other,mixed,no,,college_workforce_pathways,agency report or official implementation evidence,first_pass_toc,continuation,2025021,Invest in Cutting-Edge Research by Funding a New York State Innovation Fund,theme=college_workforce_pathways; shared_terms=edge,"Quantum technology provides us with the ability to solve some of the world's most complex challenges faster than ever before. It has the potential to transform our world, revolutionizing whole industries with breakthroughs in computing, sensing, and secure communication. Practical applications include innovations like more secure financial transactions, advances in clean and renewable technology, and faster protein modeling for drug discovery. Establishing New York's

leadership in this emerging field also opens the door to significant economic growth. Globally, quantum technologies are projected to generate $97 billion in revenue by 2035.

Access to quantum infrastructure, however, remains highly restricted: systems are prohibitively expensive, testing environments are limited, and most companies lack the technical capacity to build or deploy quantum capabilities independently. Building on the momentum of the State's Quantum Research and Innovation Hub at SUNY Stony Brook, New York will establish up to four quantum hubs across New York that will serve as incubators and foster the development and commercialization of quantum technologies. These hubs will be regional anchors for quantum innovation, prioritizing commercialization of new inventions and real-world use cases. Each hub will host an incubator for quantum-focused startups, providing early-stage companies with critical resources, including mentorship and access to local quantum networks and quantum computing.

These actions will ensure that New York remains a global hub for innovation and is positioned to compete nationally and globally as quantum technologies mature and reach their full market potential.",95,96,high
2026,2026StateoftheStateBook.pdf,Chapter 6: Driving Innovation and Economic Development by and for New Yorkers 92,Chapter 6: Driving Innovation and Economic Development by and for New Yorkers 92,Launching Empire AI Beta and Creating the First Independent AI Research Center at SUNY Binghamton,SUNY,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026125,SUNY,,other,executive_action,yes,launched,college_workforce_pathways,"executive order, agency launch, or official announcement",first_pass_toc,continuation,2025057,Lead on Innovation Through Empire AI,theme=college_workforce_pathways; shared_terms=empire,"Governor Hochul launched Empire AI, a first-in-the-nation consortium of public and private research institutions advancing AI research for the public good at scale, to catapult New York as a leader in researching and applying AI in positive ways. New York's Empire AI system, powered by the world's most advanced academic supercomputer housed at the State University of New York at Buffalo, is already applying large-scale, cutting-edge tech to some of the world's most pressing research endeavors.

Last year, Governor Hochul announced funding to equip the second phase of supercomputing power, Empire AI Beta. Today, Empire AI Beta is being installed alongside the Alpha system, together allowing hundreds of researchers from the now nine member institutions to continue to advance AI research for public good. The new Beta system dramatically accelerates Empire AI's performance to 11 times its former scale, making it the world's most advanced academic supercomputer. Empire AI Alpha and Empire AI Beta allow member institutions to conduct critical AI research as soon as possible while the future full-scale Empire AI system is underway.

Building on her nation-leading Empire AI initiative, Governor Hochul will announce a record- breaking gift to the State University of New York at Binghamton provided by private donors to create the only public university center built to ensure AI is advancing the public interest. The $30 million philanthropic gift is augmented with a $25 million capital investment by SUNY.

The investment-which is the largest academic gift in the University's history-will establish the Center as the nation's premier academic hub for harnessing science and engineering to create responsible, repeatable, and transparent artificial intelligence. Its goal is to research ways to harness the awesome power of AI for public benefit and serve as a premier center for foundational technical research into safety, security, and transparency of AI models and systems to help ensure AI serves the public good, place New York at the forefront of a new technical discipline in the public interest, and attract AI talent to New York. This investment will advance public safety by bringing together leadership in innovation, research, and public service to ensure that significant capital is being leveraged to find ways to use AI for the benefit of our communities.",96,97,high
2026,2026StateoftheStateBook.pdf,Chapter 6: Driving Innovation and Economic Development by and for New Yorkers 92,Chapter 6: Driving Innovation and Economic Development by and for New Yorkers 92,Bolstering Biotechnology Statewide,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026126,,,other,mixed,no,,technology_innovation_economic_development,agency report or official implementation evidence,first_pass_toc,new,,,,"New York's biotechnology and life sciences industry is an engine of economic growth. Research and development in biotech not only advances the public good, measured in groundbreaking advancements to cure disease, but also generates new high-paying jobs while opening pathways for entrepreneurs and startups. Building off the Governor's strategic investments in life sciences, including the creation of Cell and Gene Therapy Innovation Hubs on Long Island and in Western New York and the Biodefense Commercialization Fund to find new treatments for infectious diseases, Governor Hochul will launch a renewed investment to make New York the epicenter of life sciences innovation.

The Governor's Bolstering Biotech Initiative will support all phases of the life science sector pipeline-from discovery to commercialization-cementing New York's position at the forefront of biotech innovation.

These investments will accelerate the commercialization of life-changing therapeutics-with a focus on neurodegenerative disease-and catalyze private investment in biotechnology research and development through the following programs:

• Statewide Clinical Trial Consortium: Establishing a statewide clinical trial consortium to leverage the combined strengths of New York's research institutions to expand access to cutting-edge therapies and position the state as a premier destination for medical innovation.

• Venture Capital Investments: Leveraging public and private venture investment to support promising startups with the potential to mature into the next generation of industry leaders.

• Fellowships and Workforce Development: Seeding new skills-training programs designed to equip New Yorkers with the necessary skills to fill high-demand roles from production to c- suite in the biotech field, opening pathways to high-paying jobs for New Yorkers.

• Commercialization Grant Program: Creating a new, performance-based grant program modeled on the state's successful Biodefense Commercialization Program to support companies in bringing biotech innovations to market in targeted areas such as neurodegenerative diseases.

Together, these strategic investments will strengthen every step of the life science value chain, from initial research and development, to startup growth and workforce training, to large-scale industry attraction, to fostering collaboration among medical schools and industry leaders. Through the Governor's Bolstering Biotech Initiative, New York will accelerate innovation, scale promising companies, attract private capital, create high-paying jobs, and build a skilled workforce to lead in biotech nationally and around the world.",97,98,high
2026,2026StateoftheStateBook.pdf,Chapter 6: Driving Innovation and Economic Development by and for New Yorkers 92,Chapter 6: Driving Innovation and Economic Development by and for New Yorkers 92,Supporting Farmers and Manufacturers,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026127,,,other,mixed,no,,economic_development_general,"implementation metrics, agency reports, or budget plus rollout evidence",first_pass_toc,new,,,,,98,98,high
2026,2026StateoftheStateBook.pdf,Chapter 6: Driving Innovation and Economic Development by and for New Yorkers 92,Chapter 6: Driving Innovation and Economic Development by and for New Yorkers 92,Modernizing Manufacturing in Tough Times,Empire State Development,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026128,Empire State Development,,other,mixed,no,,economic_development_general,agency report or official implementation evidence,first_pass_toc,continuation,2025085,Increase Opportunities for Minority- and Women-Owned Business Enterprises in State Procurement,theme=economic_development_general; shared_terms=,"New York's manufacturing sector is essential to the state's economic vitality, contributing over $100 billion to the state's gross domestic product and employing more than 410,000 New Yorkers. Governor Hochul is bringing manufacturing back to New York State, including landing one of the largest manufacturing projects in U.S. history with the Micron project in Central New York.

To build on this momentum and support job growth in the face of retractive federal policy, Governor Hochul will direct Empire State Development (ESD) to launch the Governor's Manufacturing Modernization Program to support the state's small and mid-size manufacturers. The program will establish a network of Centers across the state, focused on assisting small and mid-size manufacturers in adopting new technologies. These Centers will provide such support as technical assistance to small manufacturers as they incorporate AI into their operations, supply chain consultations to help businesses adapt to geopolitical and tariff impacts, and capital grants to help manufacturers modernize equipment or pivot to priority sectors, such as clean energy.

These actions will drive innovation while creating new family-sustaining jobs in manufacturing, ensuring that New York's homegrown companies remain competitive and resilient, and that the Governor's track record of success in reshoring manufacturing continues in a rapidly evolving global economy.",98,99,high
2026,2026StateoftheStateBook.pdf,Chapter 6: Driving Innovation and Economic Development by and for New Yorkers 92,Chapter 6: Driving Innovation and Economic Development by and for New Yorkers 92,Supporting Dairy Farmers to Modernize the Industry,,,legislation/regulation,no,,legislation_required,First-pass coding from 2026 SOTS table of contents.,2026129,,,legislation/regulation,legislation_required,no,,aging_long_term_care,"implementation metrics, agency reports, or budget plus rollout evidence",first_pass_toc,new,,,,"Since taking office, Governor Hochul has presided over an unprecedented expansion of the state's dairy manufacturing sector. New York has celebrated investments across the state, including a $650 million fairlife production plant in Webster, a nearly $30 million expansion of the Agri-Mark cheese manufacturing facility in Chateaugay, a new $1. billion Chobani yogurt manufacturing facility in Rome, Wells Enterprises' $425 million ice cream manufacturing facility in Dunkirk, and more, reinforcing New York's status as the leading milk producer in the Northeast. There are currently nearly 300 globally recognized dairy processing plants statewide.

The link between dairy farming and production with manufacturing and processing entities creates a flourishing economic cycle, benefiting farmers, dairy sector workers, and consumers alike. However, dairy farmers are facing a complex constellation of challenges, including tariffs on feed, aging infrastructure, rising operating costs, and ongoing supply chain challenges that make it harder for farms to plan and invest for the future.

Governor Hochul will expand support for dairy farmers by advancing another round of the Dairy Modernization Program and extending the refundable investment tax credit to give farms the time and certainty needed to modernize operations and complete major projects. Extending the refundable investment tax credit will also provide farmers with necessary financial support to offset

the increased costs of doing business caused by federal tariffs action. These actions will help farmers upgrade on-farm storage and processing systems, improve efficiency and milk quality, and continue investing in equipment and facilities despite tight margins and market volatility. By strengthening the dairy supply chain and supporting rural communities across the state, New York will protect jobs, ensure a stable food supply, and secure the long-term competitiveness of its dairy industry.",99,100,high
2026,2026StateoftheStateBook.pdf,Chapter 6: Driving Innovation and Economic Development by and for New Yorkers 92,Chapter 6: Driving Innovation and Economic Development by and for New Yorkers 92,Protecting Farmers from the Disruption of Federal Tariffs,Agriculture & Markets,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026130,Agriculture & Markets,,other,mixed,no,,food_access_agriculture,agency report or official implementation evidence,first_pass_toc,new,,,,"Agriculture is a cornerstone of New York's economy, yet the federal government's misguided tariff policy has threatened the competitiveness of our farmers. By inciting trade wars with key international partners like Canada and Mexico, federal actions have driven up the cost of essential resources-like seeds, fertilizer, and necessary machinery-while creating market instability. Although the USDA recently announced a national assistance program, it is fundamentally flawed for New York given that as designed it leaves specialty crops and the dairy sector with no meaningful support.

To address this issue caused by federal policy, Governor Hochul is proposing the Agricultural Resiliency Against Tariffs Program, which will provide $30 million in direct payments to New York specialty crop growers, livestock producers, and dairy farmers. This initiative will quickly distribute much needed support to offset rising costs caused by tariffs. This program reinforces New York's commitment to our agricultural community, while safeguarding local jobs and ensuring our farmers have the certainty needed to compete in a volatile global marketplace.",100,100,high
2026,2026StateoftheStateBook.pdf,Chapter 6: Driving Innovation and Economic Development by and for New Yorkers 92,Chapter 6: Driving Innovation and Economic Development by and for New Yorkers 92,Developing the Industrial Hemp Pipeline,,,other,no,,mixed,First-pass coding from 2026 SOTS table of contents.,2026131,,,other,mixed,no,,economic_development_general,agency report or official implementation evidence,first_pass_toc,new,,,,"As Governor Hochul stated in her 2024 State of the State address, New York is committed to growing its bioeconomy-including the hemp industry-in order to create jobs and support farmers across the state. To support New York's hemp farmers in diversifying their supply chains in the face of a changing federal context and provide additional R&D efforts towards the industry with a focus on sustainable and affordable building materials, Governor Hochul will establish a statewide network of programs and assets focused on developing the industrial hemp pipeline end to end. A

research and development consortium across five New York universities will pilot the complete green economy for industrial hemp from cultivation and fiber processing to product manufacturing and construction, culminating in the construction of a facility that will serve both as a processing facility and a workforce training center. Together, these actions will grow our bioeconomy and support farmers across the state.",100,101,high
